Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2019-06-12,46.536983489990234,46.96355423391582,46.34526543888805,46.47946697764428,73012800
2019-06-13,46.52739334106445,47.16006031960597,46.395590615436326,46.65919972341008,86698400
2019-06-14,46.18949508666992,46.393192538300454,45.604756695226875,45.90431499766962,75046000
2019-06-17,46.46507263183594,46.72149621321161,46.05288024492378,46.227821214585994,58676400
2019-06-18,47.557861328125,47.99881014156581,46.781408777656715,46.9827110198732,106204000
2019-06-19,47.418880462646484,47.9005725592601,47.284678926559096,47.852640304899516,84496800
2019-06-20,47.7999153137207,48.075507457573906,47.45721875366059,48.0179909537039,86056000
2019-06-21,47.636959075927734,48.133029378756156,47.48598052172473,47.64175303263574,191202400
2019-06-24,47.589019775390625,47.96766182237371,47.490763796922536,47.5794318641311,72881600
2019-06-25,46.86769485473633,47.751987879310825,46.80059043176467,47.55308073051549,84281200
2019-06-26,47.88140106201172,48.1665811585655,47.29426750501623,47.3949186584968,104270000
2019-06-27,47.86701583862305,48.3055695796001,47.82627635318371,47.99881855051386,83598800
2019-06-28,47.43085479736328,47.80949686547988,47.222363424791055,47.612984897575586,124442400
2019-07-01,48.30077362060547,49.00533521929681,48.08508948363142,48.68899994775499,109012000
2019-07-02,48.58356475830078,48.679425613175255,48.255250015060284,48.26723307900931,67740800
2019-07-03,48.98616027832031,48.99334938347399,48.57396785149787,48.715358461809224,45448000
2019-07-05,48.943031311035156,49.14673241375876,48.62430084723059,48.732144758506294,69062000
2019-07-08,47.93412780761719,48.264837724616385,47.54829652385314,48.123447067370165,101354400
2019-07-09,48.22650146484375,48.29120343864577,47.64415810359733,47.73762016691857,82312000
2019-07-10,48.7033805847168,48.82320389232049,48.30317117612652,48.37267074229826,71588400
2019-07-11,48.34871292114258,48.98137994767097,48.339128663843894,48.722561119993294,80767200
2019-07-12,48.720157623291016,48.8879095226626,48.45654488376627,48.51645653759306,70380800
2019-07-15,49.17788314819336,49.33604713394336,48.88790913700364,48.90947645459903,67789600
2019-07-16,49.00774002075195,49.3935712742745,48.76809337028373,49.02930734168184,67467200
2019-07-17,48.73214340209961,49.14912619568089,48.712971233000175,48.89989531082296,56430000
2019-07-18,49.285728454589844,49.33845100749355,48.816019435097935,48.88791415785004,74162400
2019-07-19,48.550010681152344,49.48702989725492,48.49489297923967,49.31687917824089,83717200
2019-07-22,49.65957260131836,49.66196775108629,48.79444816186031,48.804032417649225,89111600
2019-07-23,50.04780197143555,50.064578990974375,49.67634895884314,49.956738737439146,73420800
2019-07-24,50.00706100463867,50.12209036122868,49.64759106566724,49.76741437865772,59966400
2019-07-25,49.611637115478516,50.143652827411785,49.542137557976254,50.05977505986539,55638400
2019-07-26,49.78419494628906,50.26108942568483,49.640405497764334,49.72188447879348,70475600
2019-07-29,50.24911117553711,50.47917358387077,49.95195164997363,49.956745607175016,86693600
2019-07-30,50.033424377441406,50.36413790530998,49.681143529942474,50.028630420839946,135742800
2019-07-31,51.054317474365234,53.05057438127152,50.63733467006725,51.86432427022654,277125600
2019-08-01,49.949546813964844,52.25015599273981,49.54454706892121,51.260414211398206,216071600
2019-08-02,48.89270782470703,49.470253439827765,48.31995250948189,49.25457292956728,163448400
2019-08-05,46.33327865600586,47.6058016786869,46.151148533272625,47.44763768168687,209572000
2019-08-06,47.21037673950195,47.466800337930344,46.501021246541924,47.045020012547816,143299200
2019-08-07,47.69926071166992,47.823877975536284,46.448308743686994,46.82934598449226,133457600
2019-08-08,48.751312255859375,48.775278381580826,47.78314147822122,47.97725466372589,108038000
2019-08-09,48.34959030151367,48.775373879354945,47.94064014742092,48.424162442131816,98478800
2019-08-12,48.22689437866211,48.604570850192594,47.906952942126594,48.020015091526766,89927600
2019-08-13,50.269229888916016,51.031795643671664,48.22689828437496,48.356801205981334,188874000
2019-08-14,48.772972106933594,49.66062875871768,48.73448207413917,48.87160143948995,146189600
2019-08-15,48.529998779296875,49.3478915876303,48.03204373725205,48.94375735403797,108909600
2019-08-16,49.675048828125,49.833817419611805,49.035165962273794,49.14101168993166,110481600
2019-08-19,50.601200103759766,51.17372364887826,50.5242200506216,50.66614789415775,97654400
2019-08-20,50.603607177734375,51.32287444811057,50.59398650586073,50.728697935758746,107537200
2019-08-21,51.15208053588867,51.395041975423894,50.90190267433042,51.23627702030587,86141600
2019-08-22,51.10877990722656,51.585082094265125,50.69742551573104,51.2843856202691,89014800
2019-08-23,48.74650192260742,51.01014564047347,48.35198833377321,50.37988339602778,187272000
2019-08-26,49.67264938354492,49.841038661740455,49.32865073537815,49.521097197863455,104174400
2019-08-27,49.11214828491211,50.168194019276,48.96059610686594,50.00220899962749,103493200
2019-08-28,49.44172286987305,49.487429326878846,48.91009349354978,49.09772782291231,63755200
2019-08-29,50.27885818481445,50.35343399884403,49.71355097691558,50.156175336347125,83962000
2019-08-30,50.21390151977539,50.62525219652797,49.84344144801472,50.55549223711403,84573600
2019-09-03,49.48260498046875,49.790517838568434,49.126581426530514,49.65821067205432,80092000
2019-09-04,50.32215118408203,50.391911143051544,49.87231048470653,50.12970472847496,76752400
2019-09-05,51.306034088134766,51.4720191264989,50.88024685980213,50.99812119719681,95654800
2019-09-06,51.30121994018555,51.5802671339122,51.12080206554331,51.491262157017566,77449200
2019-09-09,51.52012634277344,52.06619212190076,50.774401351657886,51.681299198955934,109237600
2019-09-10,52.12874221801758,52.14798723364633,50.92836419189196,51.44556068094827,127111600
2019-09-11,53.786170959472656,53.81504031277517,52.376505948455474,52.45829816710009,177158400
2019-09-12,53.66590118408203,54.46695704558074,53.610574059650254,54.07725558292079,128906800
2019-09-13,52.621883392333984,53.1126184269581,52.205720496590914,52.922579868861604,159053200
2019-09-16,52.89852523803711,52.95385603523136,52.33562228773011,52.37651657004013,84632400
2019-09-17,53.090972900390625,53.119842260186005,52.71089208682014,52.9129629229416,73274800
2019-09-18,53.58891677856445,53.60816179083854,52.787861036882994,53.177562441253684,101360000
2019-09-19,53.15351104736328,53.82706815074794,53.01157953501138,53.40609312582707,88242400
2019-09-20,52.37651062011719,53.53840217003478,52.3139670785029,53.254546476618714,221652400
2019-09-23,52.61466979980469,52.88409268266555,52.35727184016252,52.66999692668973,76662000
2019-09-24,52.36448669433594,53.52156984690006,52.24661602191957,53.170354738877656,124763200
2019-09-25,53.17034149169922,53.283403635047705,52.23457441441377,52.57376084445923,87613600
2019-09-26,52.8961067199707,53.148692438449224,52.64111675163237,52.92256815087056,75334000
2019-09-27,52.63871383666992,53.15350595673163,52.26825379467724,53.052468730289576,101408000
2019-09-30,53.87757873535156,54.024318726125784,53.11260518112533,53.13906661128495,103909600
2019-10-01,54.0267333984375,54.89995709155197,53.93291624988388,54.14220348174279,139223200
2019-10-02,52.67239761352539,53.78377052329629,52.42462036061147,53.658679771743714,138449200
2019-10-03,53.11982727050781,53.15350512192271,51.75105661191216,52.54489220535052,114426000
2019-10-04,54.60887145996094,54.72434152245183,53.858334406822216,54.279309374301256,138478800
2019-10-07,54.62089920043945,55.31129696176771,54.32741921974298,54.43086069028863,122306000
2019-10-08,53.98103332519531,54.86147354368214,53.96419623018985,54.3226277737233,111820000
2019-10-09,54.61369705200195,54.79651918996035,54.27932271391052,54.61369705200195,74770400
2019-10-10,55.34980773925781,55.43400423126309,54.67865473634979,54.830203283102854,113013600
2019-10-11,56.82200622558594,57.16600118945812,55.88383113476842,56.03778756451031,166795600
2019-10-14,56.74021911621094,57.28388067537885,56.451551243265854,56.50687836518263,96427600
2019-10-15,56.607913970947266,57.16840893665815,56.502068230785376,56.8653082294218,87360000
2019-10-16,56.37937927246094,56.58866649343661,56.09792784143595,56.138822117334186,73903200
2019-10-17,56.598297119140625,56.807580706314425,56.17491777307306,56.5525906643299,67585200
2019-10-18,56.87012481689453,57.15157628203032,56.36014109020242,56.43230897960908,97433600
2019-10-21,57.85640335083008,57.971873434702374,57.089029065616195,57.13713976525744,87247200
2019-10-22,57.72410583496094,58.26295159984093,57.642313599410386,58.01277373337686,82293600
2019-10-23,58.49868392944336,58.5131204412516,58.02719398747313,58.23888544666587,75828800
2019-10-24,58.59492111206055,58.88840117916926,58.169133855581286,58.81863753813231,69275200
2019-10-25,59.31658935546875,59.352671463902205,58.426528531534856,58.4938842476848,73477200
2019-10-28,59.910762786865234,59.958873485830956,59.350264150917546,59.51865343260309,96572800
2019-10-29,58.525150299072266,60.07915117989535,58.351952519479724,59.89151688727669,142839600
2019-10-30,58.5179328918457,59.00867154935717,58.024793654786826,58.87876862858786,124522000
2019-10-31,59.84099578857422,59.93962510180534,57.07458854156934,59.47535156050555,139162000
2019-11-01,61.53932189941406,61.5657796578389,59.93721065916853,60.02861986533581,151125200
2019-11-04,61.94347381591797,62.02767029711615,61.43349376919417,61.90257586520256,103272000
2019-11-05,61.854469299316406,62.109459324596685,61.65961856945548,61.83522061369756,79897600
2019-11-06,61.880924224853516,61.94106351751216,61.43108349036237,61.76786206100636,75864400
2019-11-07,62.595115661621094,62.81709595898497,62.276625072767246,62.428632279414,94940400
2019-11-08,62.766422271728516,62.83880314137399,61.97261103939182,62.41656422082973,69986400
2019-11-11,63.26345443725586,63.32859721707962,62.31763605688488,62.322458993562236,81821200
2019-11-12,63.205535888671875,63.40580187077444,62.95461066850528,63.10661047248142,87388800
2019-11-13,63.8111572265625,63.88595324448503,62.99080881616996,63.00528498975095,102734400
2019-11-14,63.36962127685547,63.91008474357513,63.23932834710609,63.637437860118794,89182800
2019-11-15,64.12239837646484,64.12722131238719,63.4588802057258,63.62053323662518,100206400
2019-11-18,64.44573974609375,64.52535872127152,63.75326893303377,64.13207205686805,86703200
2019-11-19,64.25028991699219,64.66287560634905,64.03313994171292,64.63874619503746,76167200
2019-11-20,63.5023078918457,64.19960133148248,62.829136494767454,64.06931579392736,106234400
2019-11-21,63.217620849609375,63.70017967174108,63.017354814997276,63.62296849301683,121395200
2019-11-22,63.162113189697266,63.499902835074955,62.935309992816094,63.35754889035371,65325200
2019-11-25,64.26959228515625,64.28648361025664,63.340665127052524,63.386508801889065,84020400
2019-11-26,63.767730712890625,64.4602013696049,63.33583855209806,64.40711961038312,105207600
2019-11-27,64.624267578125,64.65805022533677,64.01383104765496,64.0789738287976,65235600
2019-11-29,64.48189544677734,64.66285492885436,64.15616690638667,64.32506536829597,46617600
2019-12-02,63.73637390136719,64.7232058677252,63.56506757103598,64.48674938004301,94487200
2019-12-03,62.59994125366211,62.619240365203154,61.83749749069341,62.32487921217893,114430400
2019-12-04,63.1524658203125,63.531276233622215,62.896710253389905,62.990812750806576,67181600
2019-12-05,64.07896423339844,64.15376760341428,63.39132400118668,63.647079513946814,74424400
2019-12-06,65.31674194335938,65.38671502853519,64.49397833560806,64.53741422211255,106075600
2019-12-09,64.40228271484375,65.33844034044579,63.91730889994311,65.14541981961794,128042400
2019-12-10,64.77869415283203,65.16232750452161,64.14653595735392,64.80764650190102,90420400
2019-12-11,65.33121490478516,65.41084122340847,64.78351336435996,64.85830938290775,78756800
2019-12-12,65.49769592285156,65.76310470333209,64.49880315683109,64.60978960566402,137310400
2019-12-13,66.38801574707031,66.42420617913521,65.36981653316047,65.49769430196437,133587600
2019-12-16,67.52446746826172,67.74886296655289,66.82958879494798,66.83441173346745,128186000
2019-12-17,67.65715789794922,67.98529434981573,67.26869423240927,67.45448408416172,114158400
2019-12-18,67.4954833984375,68.0166476810069,67.34589137870454,67.50995957045932,116028400
2019-12-19,67.56304931640625,67.84293428071314,67.30488597596364,67.43758668961861,98369200
2019-12-20,67.42310333251953,68.19760799785504,67.21077632268339,68.09627479250878,275978000
2019-12-23,68.52335357666016,68.58367343016074,67.64750812570958,67.68611371554155,98572000
2019-12-24,68.58849334716797,68.73809276240259,68.26277204321963,68.68983393642199,48478800
2019-12-26,69.94932556152344,69.96621689004475,68.69226170080628,68.72121405640601,93121200
2019-12-27,69.92276763916016,70.92890598367917,69.51742001165071,70.24125821645885,146266000
2019-12-30,70.3377685546875,70.62006869460002,68.81771126880989,69.84073357609194,144114400
2019-12-31,70.85166931152344,70.85890739643632,69.85518456337404,69.95410996602372,100805600
2020-01-02,72.46826171875,72.52858156247073,71.22325926076245,71.4765996590847,135480400
2020-01-03,71.76371765136719,72.52374615608241,71.53932961570813,71.6961597256872,146322800
2020-01-06,72.33553314208984,72.37413871472036,70.6345169765996,70.88544951706788,118387200
2020-01-07,71.99535369873047,72.60095990158051,71.77578859164102,72.34520436217124,108872000
2020-01-08,73.15349578857422,73.45509501348069,71.69858142215591,71.69858142215591,132079200
2020-01-09,74.70732116699219,74.90034168837741,73.87973482074321,74.13066002589181,170108400
2020-01-10,74.8762435913086,75.44084394712849,74.37438560790245,74.94139375104534,140644800
2020-01-13,76.47592163085938,76.5024661955154,75.07408881301154,75.19232073386635,121532000
2020-01-14,75.4432373046875,76.62309704687446,75.3201898237738,76.41318515734736,161954400
2020-01-15,75.11991882324219,76.12364189473249,74.6880266854858,75.2429736592525,121923600
2020-01-16,76.0609130859375,76.17190690767254,75.30088447470833,75.66280356227105,108829200
2020-01-17,76.90296936035156,76.90537714681764,76.00299474011516,76.30941686178534,137816400
2020-01-21,76.38182067871094,76.97295078497612,76.2442896548719,76.53141272712692,110843200
2020-01-22,76.65445709228516,77.20698153576836,76.56035460570881,76.86677674803076,101832400
2020-01-23,77.02362060546875,77.1032395625604,76.15983628507468,76.70754520066748,104472000
2020-01-24,76.80162048339844,78.01284003043101,76.61100775709045,77.26970295766732,146537600
2020-01-27,74.54325103759766,75.2236531438023,73.56124240931901,74.81106755625872,161940000
2020-01-28,76.65204620361328,76.82335250031947,75.32500962430629,75.42393505290065,162234000
2020-01-29,78.25655364990234,79.103446634538,77.54236874294361,78.28309821074268,216229200
2020-01-30,78.14315032958984,78.19623208684209,76.90780110255082,77.33969324731856,126743200
2020-01-31,74.67838287353516,77.85602816826189,74.38402173692818,77.43378925544725,199588400
2020-02-03,74.47328186035156,75.6386578310323,72.91944232393651,73.42130011057627,173788400
2020-02-04,76.93192291259766,77.1225356625265,75.67244439973094,76.07779194419663,136616400
2020-02-05,77.55925750732422,78.35789164403798,76.95605907395962,78.0587002140709,118826800
2020-02-06,78.4664535522461,78.46886870193435,77.27212521509354,77.82947991175031,105425600
2020-02-07,77.39988708496094,78.21492705790754,76.9089278720762,77.9658198194633,117684000
2020-02-10,77.76750946044922,77.76750946044922,75.90525344548281,75.9850613598187,109348800
2020-02-11,77.29830932617188,78.33585640766411,77.08064401597953,78.26330376451229,94323200
2020-02-12,79.13397979736328,79.13881418044723,77.74816513747918,77.74816513747918,113730400
2020-02-13,78.57047271728516,78.89697445434517,78.20286026576835,78.4060150979807,94747600
2020-02-14,78.58981323242188,78.83892050632156,78.08192253766144,78.53901899642953,80113600
2020-02-18,77.15077209472656,77.33216105733172,76.08903849085787,76.27042745346303,152531200
2020-02-19,78.26813507080078,78.49789739964547,77.39263210107522,77.39263210107522,93984000
2020-02-20,77.4651870727539,78.51724467318775,76.95971731481961,78.0287063254119,100566000
2020-02-21,75.71175384521484,77.50146427081181,75.09503429364842,77.05887104659352,129554000
2020-02-24,72.11543273925781,73.56654484289926,69.950861613102,71.8929330165793,222195200
2020-02-25,69.67272186279297,73.16748626275555,69.20111488480276,72.7853633450679,230673600
2020-02-26,70.77799224853516,72.04288097148186,69.29060380017634,69.29785906555418,198054800
2020-02-27,66.1513442993164,69.16965936503753,66.01590779451507,67.98458625765787,320605600
2020-02-28,66.1126708984375,67.33402814341571,62.00360705177279,62.218858912688944,426510000
2020-03-02,72.26778411865234,72.90385595913628,67.16712712972084,68.2699714851257,341397200
2020-03-03,69.97262573242188,73.52301148955354,69.12130192834442,73.4432035732901,319475600
2020-03-04,73.21829223632812,73.37791548587623,70.89409742046385,71.69462716996614,219178400
2020-03-05,70.8432846069336,72.44675702043206,70.47808575850526,71.47209384482164,187572800
2020-03-06,69.9024887084961,70.3354058888164,68.01604591388242,68.20226931131931,226176800
2020-03-09,64.37373352050781,67.25660448536854,63.60705963029212,63.788448583610446,286744800
2020-03-10,69.01004028320312,69.27607892653965,65.1476640243261,67.02685855623419,285290000
2020-03-11,66.61328125,68.01360611620582,65.74986801151265,67.0873163892102,255598800
2020-03-12,60.03491973876953,65.30003870789042,59.97929481317342,61.8996002456348,418474000
2020-03-13,67.22760772705078,67.69922212839465,61.176469024415624,64.06418648557232,370732000
2020-03-16,58.578975677490234,62.65901412516802,58.044481123383505,58.51609179443726,322423600
2020-03-17,61.15469741821289,62.30349073818724,57.65751584296428,59.860787730415886,324056000
2020-03-18,59.657623291015625,60.46299077092856,57.34793630549254,57.98884622188523,300233600
2020-03-19,59.20052719116211,61.1498535536418,58.67570883898437,59.8317610046788,271857200
2020-03-20,55.44215774536133,60.905593927619734,55.142259915533515,59.780979833542105,401693200
2020-03-23,54.26433181762695,55.26318175410043,51.42015363881515,55.16160435739665,336752800
2020-03-24,59.70842742919922,59.904326973466,56.66592859765041,57.1641431646422,287531200
2020-03-25,59.379512786865234,62.45828816535252,59.08445300833761,60.64439789917577,303602000
2020-03-26,62.50422668457031,62.56226879829015,59.58265430542807,59.62135150815354,252087200
2020-03-27,59.91641616821289,61.882670430565696,59.74953769675213,61.12809336695391,204216800
2020-03-30,61.62630844116211,61.79802498746447,60.31788821611853,60.6419727055928,167976400
2020-03-31,61.500545501708984,63.483731229594824,60.94670602705082,61.8173747321562,197002000
2020-04-01,58.26456069946289,60.15342405049904,57.83406447537594,59.61651236600977,176218400
2020-04-02,59.23680877685547,59.290016512254034,57.29473750591379,58.12670897901646,165934000
2020-04-03,58.385498046875,59.423041606914005,57.795378517377415,58.721672212892855,129880000
2020-04-06,63.478904724121094,63.63368619049375,60.313062431640056,60.68067487242126,201820400
2020-04-07,62.74366760253906,65.71119660334946,62.63967300560569,65.49352388136515,202887200
2020-04-08,64.34955596923828,64.66396058058191,63.17899331030437,63.54418476916798,168895200
2020-04-09,64.81392669677734,65.31698307985819,64.0182387887634,64.98564696158498,161834800
2020-04-13,66.0860595703125,66.19489592354667,64.29151446730144,64.89131008954301,131022800
2020-04-14,69.4236068725586,69.71383219653002,67.24693908498263,67.71855339125206,194994800
